행정기관코드,통계년월,시도명,시군구명,읍면동명,계,남자,여자
2711059500,2025-10-31,대구광역시,중구,대신동,3,3,0
2711064000,2025-10-31,대구광역시,중구,남산1동,2,0,2
2711065000,2025-10-31,대구광역시,중구,남산2동,11,4,7
2711066000,2025-10-31,대구광역시,중구,남산3동,0,0,0
2711067000,2025-10-31,대구광역시,중구,남산4동,13,9,4
2711068000,2025-10-31,대구광역시,중구,대봉1동,4,2,2
2711069000,2025-10-31,대구광역시,중구,대봉2동,2,2,0
2714051000,2025-10-31,대구광역시,동구,신암1동,7,5,2
2714052000,2025-10-31,대구광역시,동구,신암2동,9,2,7
2714053000,2025-10-31,대구광역시,동구,신암3동,14,7,7
2714054000,2025-10-31,대구광역시,동구,신암4동,17,6,11
2714054100,2025-10-31,대구광역시,동구,신암5동,3,3,0
2714055500,2025-10-31,대구광역시,동구,신천1.2동,1,1,0
2714057000,2025-10-31,대구광역시,동구,신천3동,9,5,4
2714058000,2025-10-31,대구광역시,동구,신천4동,7,2,5
2714059000,2025-10-31,대구광역시,동구,효목1동,1,1,0
2714060000,2025-10-31,대구광역시,동구,효목2동,4,2,2
2714061500,2025-10-31,대구광역시,동구,도평동,1,0,1
2714062000,2025-10-31,대구광역시,동구,불로.봉무동,8,5,3
2714064000,2025-10-31,대구광역시,동구,지저동,2,1,1
2714065500,2025-10-31,대구광역시,동구,동촌동,2,0,2
2714067000,2025-10-31,대구광역시,동구,방촌동,2,1,1
2714068500,2025-10-31,대구광역시,동구,해안동,2,1,1
2714072000,2025-10-31,대구광역시,동구,안심1동,13,5,8
2714073000,2025-10-31,대구광역시,동구,안심2동,13,6,7
